,ANNO,ID_OPERA,PROGR,TIPO_OPERA,STATO,MATERIALE,MACR,COMUNE,ORIENTAZIO,NOTE,H_MED_MSL,H_MIN_MSL,H_MAX_MSL,L_OPERA_M,AMP_BASE,AMP_VARCO,D_RIVA_M,FONT_DRIVA,ANNO_COSTR,ENTE_COSTR,INTERVENTO,NOTE_INT,ANNO_INT,ENTE_INT,ESO_M,VOLO,SHAPE_AREA,SHAPE_LEN
457,2020.0,4.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,1.0,CATTOLICA,E-O,APERTURA DI UN VARCO NELLLA SCOGLIERA EMERSA NEL 1983,0.37554762,-0.106,1.24300003,60.0,,30,60.0,Linea 2019,,,apertura varco,APERTURA VARCO,1983,,G1,Volo Costa 2019 AdbPo,1070.82607044,234.979524057
458,2020.0,5.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,1.0,CATTOLICA,E-O,APERTURA DI UN VARCO NELLLA SCOGLIERA EMERSA NEL1980,0.31686956,-2.70000005,1.29200006,70.0,,30,60.0,Linea 2019,,,apertura varco,APERTURA VARCO,1980,,G1,Volo Costa 2019 AdbPo,1127.12405789,253.281012197
459,2020.0,6.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,1.0,CATTOLICA,E-O,APERTURA DI UN VARCO NELLLA SCOGLIERA EMERSA NEL 1983,0.29806122,-2.75999999,1.23099995,70.0,,30,60.0,Linea 2019,,,apertura varco,APERTURA VARCO,1983,,G1,Volo Costa 2019 AdbPo,1226.94722581,245.293765468
460,2020.0,7.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,1.0,CATTOLICA,E-O,APERTURA DI UN VARCO NELLLA SCOGLIERA EMERSA NEL1980,0.49051923,-2.47000003,1.58899999,55.0,,10,35.0,Linea 2019,,,apertura varco,APERTURA VARCO,1980,,G1,Volo Costa 2019 AdbPo,1309.4500249,252.758897389
461,2020.0,8.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,1.0,CATTOLICA,E-O,APERTURA DI UN VARCO NELLLA SCOGLIERA EMERSA NEL1980,0.36023405,-0.1,0.98000002,70.0,,15,45.0,Linea 2019,,,apertura varco,APERTURA VARCO,1980,,G1,Volo Costa 2019 AdbPo,1171.9399842,246.521834854
462,2020.0,9.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,1.0,CATTOLICA,NO-SE,,0.28936362,-0.69999999,0.833,70.0,,20,50.0,Linea 2019,,,nessuno,,0,,G2,Volo Costa 2019 AdbPo,825.162983745,237.620070701
463,2020.0,10.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,1.0,CATTOLICA,NO-SE,,0.60804254,-0.098,1.875,60.0,,20,60.0,Linea 2019,,,nessuno,,0,,G2,Volo Costa 2019 AdbPo,1192.49496991,249.38430223
464,2020.0,11.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,1.0,CATTOLICA,NO-SE,,0.48410204,-1.67999995,1.46399999,106.0,,20,70.0,Linea 2019,,,nessuno,,0,,G2,Volo Costa 2019 AdbPo,1185.92615869,229.657531608
465,2020.0,12.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,1.0,CATTOLICA,NO-SE,,0.37334001,-0.024,1.597,108.0,,20,95.0,Linea 2019,,,nessuno,,0,,G2,Volo Costa 2019 AdbPo,1287.66011429,237.504267836
466,2020.0,146.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,CESENATICO,NO-SE,SCOGLIERA,0.28838235,-3.67000008,1.56099999,100.0,18-20,30,350.0,Linea 2019,1983,STATO-OPERE MARITTIME,nessuno,,0,,G18,Volo Costa 2019 AdbPo,922.19313504,214.03265393
467,2020.0,71.0,0.0,Area portuale,emersa,CALCESTRUZZO,1.0,RICCIONE,NE-SO,,2.15017366,-0.072,6.08199978,260.0,,-,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,5932.8874719,813.193653095
468,2020.0,72.0,0.0,Difesa area portuale,emersa,MASSI CALCAREI,1.0,RICCIONE,NE-SO,PROTEZIONE MOLO,0.41387501,-0.13600001,1.38399994,30.0,,-,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,158.703632545,75.3828359288
469,2020.0,73.0,0.0,Infrastrutture minori,emersa,ACCIAIO E CALCESTRUZZO,1.0,RIMINI,NE-SO,PICCOLO MOLO,-0.49476925,-1.61000001,0.65899998,140.0,,-,0.0,Linea 2019,,,nessuno,,0,,G8,Volo Costa 2019 AdbPo,315.03801327,279.148296598
470,2020.0,74.0,0.0,Infrastrutture minori,emersa,ACCIAIO E CALCESTRUZZO,1.0,RIMINI,NE-SO,PICCOLO MOLO,-0.70671427,-1.25,0.396,110.0,,-,0.0,Linea 2019,,,nessuno,,0,,G8,Volo Costa 2019 AdbPo,232.522759985,227.074516197
471,2020.0,75.0,0.0,Infrastrutture minori,emersa,ACCIAIO E CALCESTRUZZO,1.0,RIMINI,NE-SO,PICCOLO MOLO,-1.39083338,-2.8900001,0.105,100.0,,-,0.0,Linea 2019,,,nessuno,,0,,G8,Volo Costa 2019 AdbPo,239.2169372,248.689505397
472,2020.0,76.0,0.0,Infrastrutture minori,emersa,ACCIAIO E CALCESTRUZZO,1.0,RIMINI,NE-SO,PICCOLO MOLO,-0.46322221,-1.40999997,0.70999998,130.0,,-,0.0,Linea 2019,,,nessuno,,0,,G8,Volo Costa 2019 AdbPo,227.075020515,264.74669966
473,2020.0,77.0,0.0,Infrastrutture minori,emersa,ACCIAIO E CALCESTRUZZO,1.0,RIMINI,NE-SO,PICCOLO MOLO,-1.20539999,-2.81999993,0.07,80.0,,-,0.0,Linea 2019,,,nessuno,,0,,G8,Volo Costa 2019 AdbPo,377.370827295,303.306382688
474,2020.0,78.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,RIMINI,NNO-EES,,0.44934481,-0.44999999,0.889,100.0,,37,0.0,Linea 2019,,,nessuno,,0,,G9,Volo Costa 2019 AdbPo,686.891728305,216.360386626
475,2020.0,79.0,0.0,Infrastrutture minori,emersa,ACCIAIO E CALCESTRUZZO,2.0,RIMINI,NE-SO,PICCOLO MOLO,-0.74000001,-1.34000003,-0.36000001,65.0,,-,0.0,Linea 2019,,,nessuno,,0,,G9,Volo Costa 2019 AdbPo,114.24961112,134.558545088
476,2020.0,80.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,RIMINI,NNO-EES,,0.38852942,-1.57000005,0.96200001,100.0,,30,0.0,Linea 2019,,,nessuno,,0,,G9,Volo Costa 2019 AdbPo,798.24706072,218.616924352
477,2020.0,81.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,RIMINI,NNO-EES,,-0.02683334,-1.75999999,0.76999998,108.0,,40,30.0,Linea 2019,,,nessuno,,0,,G9,Volo Costa 2019 AdbPo,734.267389505,227.122485552
478,2020.0,82.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,RIMINI,NNO-EES,,0.16357143,-1.86000001,0.65700001,105.0,,30,30.0,Linea 2019,,,nessuno,,0,,G9,Volo Costa 2019 AdbPo,680.947411595,219.759832524
479,2020.0,83.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,RIMINI,NNO-EES,,0.62429166,-2.50999999,1.95099998,105.0,,40,30.0,Linea 2019,,,nessuno,,0,,G9,Volo Costa 2019 AdbPo,688.342458215,223.586551277
480,2020.0,84.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,RIMINI,NNO-EES,,0.43345454,-2.92000008,1.58399999,105.0,,40,60.0,Linea 2019,,,nessuno,,0,,G9,Volo Costa 2019 AdbPo,826.35560396,222.341553673
481,2020.0,558.0,0.0,Area portuale,emersa,CALCESTRUZZO,0.0,RAVENNA,ENE-OSO,,0.51810145,0.0,1.25999999,0.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,1753.64899377,719.95557404
482,2020.0,559.0,0.0,Area portuale,emersa,CALCESTRUZZO,0.0,RAVENNA,E-O,,0.31,0.23,0.38999999,0.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,63.946013615,60.7768388564
483,2020.0,560.0,0.0,Area portuale,emersa,CALCESTRUZZO,0.0,RAVENNA,E-O,,0.34333333,0.31,0.37,0.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,65.078895135,65.930276614
484,2020.0,561.0,0.0,Area portuale,emersa,CALCESTRUZZO,0.0,RAVENNA,E-O,,0.47600001,0.20999999,0.75999999,0.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,92.792746885,73.2927688134
485,2020.0,545.0,0.0,Area portuale,emersa,CALCESTRUZZO,7.0,GORO,NNO-SSE,,1.07115471,0.51300001,1.33299994,0.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,6311.11258238,411.891327884
486,2020.0,546.0,0.0,Area portuale,emersa,CALCESTRUZZO,0.0,RAVENNA,,,2.46580434,-1.63999999,7.36000013,0.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,157074.36878,1792.16309608
487,2020.0,547.0,0.0,Area portuale,emersa,CALCESTRUZZO,0.0,RAVENNA,,,0.35487014,-0.027,2.602,0.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,2053.52839301,1620.24505167
488,2020.0,548.0,0.0,Area portuale,emersa,CALCESTRUZZO,0.0,RAVENNA,,,0.32578641,-0.142,2.523,0.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,2705.03901188,1498.39345799
489,2020.0,549.0,0.0,Area portuale,emersa,CALCESTRUZZO,0.0,RAVENNA, E-O,,0.28999999,0.23999999,0.46000001,0.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,114.278216745,80.4274676006
490,2020.0,550.0,0.0,Area portuale,emersa,CALCESTRUZZO,0.0,RAVENNA,,,1.95240712,-4.26000023,5.15999985,0.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,128050.352789,7734.08109165
491,2020.0,551.0,0.0,Area portuale,emersa,CALCESTRUZZO,7.0,GORO,ONO-ESE,,0.12605523,-0.04811841,0.62199998,0.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,106.86812953,86.1463716064
492,2020.0,587.0,0.0,Difesa longitudinale distaccata soffolta,soffolta,MASSI CALCAREI,3.0,RAVENNA,SE-NO,SOGLIA SOFFOLTA A PROTEZIONE DEI VARCHI TRA LE BARRIERE EMERSE,-2.2458334,-3.22000003,0.83999997,30.0,,,160.0,Linea 2019,2010,COMUNE DI RAVENNA,costruzione / installazione,RICALIBRATURA SOGLIA,2020-21,COMUNE DI RAVENNA,G23,Volo Costa 2019 AdbPo,262.747443665,93.4933409504
493,2020.0,222.0,0.0,Difesa trasversale,emersa,MASSI CALCAREI,4.0,RAVENNA,NE-SO,,1.16868186,0.03,1.96000004,90.0,,-,0.0,Linea 2019,,,nessuno,,0,,G30,Volo Costa 2019 AdbPo,1075.29124007,195.129526286
494,2020.0,223.0,0.0,Difesa trasversale,emersa,MASSI CALCAREI,4.0,RAVENNA,NE-SO,,0.86333334,0.084,1.44000006,70.0,,-,0.0,Linea 2019,,,nessuno,,0,,G30,Volo Costa 2019 AdbPo,526.99872439,105.493866247
495,2020.0,224.0,0.0,Difesa trasversale,emersa,MASSI CALCAREI,4.0,RAVENNA,NE-SO,,1.03115785,0.069,1.73000002,80.0,,-,0.0,Linea 2019,,,nessuno,,0,,G30,Volo Costa 2019 AdbPo,434.36514952,100.729415967
496,2020.0,225.0,0.0,Foce armata,emersa,MASSI CALCAREI,4.0,RAVENNA,E-O,,0.32773685,0.03,1.19000006,70.0,,-,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,467.49923164,164.158400494
497,2020.0,226.0,0.0,Foce armata,emersa,MASSI CALCAREI,4.0,RAVENNA,E-O,,1.50789475,0.74000001,1.90499997,70.0,,-,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,530.77357487,160.060626701
498,2020.0,227.0,0.0,Difesa trasversale,emersa,MASSI CALCAREI,4.0,RAVENNA,NE-SO,,0.78921431,0.061,1.35000002,80.0,,-,0.0,Linea 2019,,,nessuno,,0,,G30,Volo Costa 2019 AdbPo,662.462691575,127.299853161
499,2020.0,228.0,0.0,Difesa trasversale,emersa,MASSI CALCAREI,4.0,RAVENNA,NE-SO,,0.70056665,0.01,1.75,75.0,,-,0.0,Linea 2019,,,nessuno,,0,,G30,Volo Costa 2019 AdbPo,719.97903236,148.210924497
500,2020.0,229.0,0.0,Difesa trasversale,emersa,MASSI CALCAREI,4.0,RAVENNA,NE-SO,,1.02565384,0.06,2.32999992,70.0,,-,0.0,Linea 2019,,,nessuno,,0,,G30,Volo Costa 2019 AdbPo,685.162313405,150.839780017
501,2020.0,230.0,0.0,Difesa trasversale,emersa,MASSI CALCAREI,4.0,RAVENNA,NE-SO,,0.40386957,-0.20999999,0.91000003,70.0,,-,0.0,Linea 2019,,,nessuno,,0,,G30,Volo Costa 2019 AdbPo,596.61163614,146.553457902
502,2020.0,231.0,0.0,Difesa trasversale,emersa,MASSI CALCAREI,4.0,RAVENNA,NE-SO,,0.4476923,-0.16,1.37,40.0,,-,0.0,Linea 2019,,,nessuno,,0,,G30,Volo Costa 2019 AdbPo,319.10713307,88.4041305906
503,2020.0,232.0,0.0,Difesa trasversale,emersa,MASSI CALCAREI,4.0,RAVENNA,NE-SO,,0.32307142,-0.2,0.88,65.0,,-,0.0,Linea 2019,2003,,nessuno,,0,,G30,Volo Costa 2019 AdbPo,358.87660535,132.628622434
504,2020.0,233.0,0.0,Difesa mista soffolta,soffolta,MASSI CALCAREI,4.0,RAVENNA,SE-NO,OPERA DI DIFESA SEMISOMMERSA,-1.03799999,-1.89999998,0.31,20.0,,-,250.0,Linea 2019,2003,,nessuno,,0,,G30,Volo Costa 2019 AdbPo,124.43055633,47.8126648352
505,2020.0,234.0,0.0,Difesa mista soffolta,soffolta,MASSI CALCAREI,4.0,RAVENNA,SE-NO,OPERA DI DIFESA SEMISOMMERSA,-0.48383495,-3.23000002,0.41999999,680.0,,-,260.0,Linea 2019,2003,,nessuno,,0,,G30,Volo Costa 2019 AdbPo,5035.37353117,1396.67537624
506,2020.0,235.0,0.0,Difesa mista soffolta,soffolta,MASSI CALCAREI,4.0,RAVENNA, O-E,OPERA DI DIFESA SEMISOMMERSA,-1.39620519,-3.1400001,0.078,220.0,,-,0.0,Linea 2019,2003,,nessuno,,0,,G30,Volo Costa 2019 AdbPo,935.465922825,443.599880481
507,2020.0,13.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,1.0,CATTOLICA,NO-SE,,0.33904082,-2.57999992,1.55799997,104.0,,20,105.0,Linea 2019,,,nessuno,,0,,G2,Volo Costa 2019 AdbPo,1174.27228866,224.145980528
508,2020.0,55.0,0.0,Difesa trasversale,emersa,MASSI CALCAREI,1.0,MISANO ADRIATICO,NE-SO,,0.66716665,-0.2,1.05499995,50.0,,-,0.0,Linea 2019,,,nessuno,,0,,G5,Volo Costa 2019 AdbPo,323.91648894,110.956356945
509,2020.0,56.0,0.0,Difesa trasversale,emersa,MASSI CALCAREI,1.0,MISANO ADRIATICO,NE-SO,,0.80819046,0.048,1.78699994,60.0,,-,0.0,Linea 2019,,,nessuno,,0,,G5,Volo Costa 2019 AdbPo,533.607641925,131.224336885
510,2020.0,57.0,0.0,Foce armata,emersa,CALCESTRUZZO,1.0,MISANO ADRIATICO,NE-SO,,1.42430437,0.038,2.75300002,260.0,,-,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,564.774858815,528.327213844
511,2020.0,58.0,0.0,Difesa trasversale,emersa,MASSI CALCAREI,1.0,MISANO ADRIATICO,NE-SO,SCOGLIERA A PROTEZIONE DELLA FOCE ARMATA,0.97100002,0.63800001,1.20799994,45.0,,-,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,125.74352029,95.4969771755
512,2020.0,59.0,0.0,Infrastrutture minori,emersa,ACCIAIO E CALCESTRUZZO,1.0,MISANO ADRIATICO,SO-NE,PICCOLO MOLO,0.53883338,-2.1099999,3.88100004,50.0,,-,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,146.529597685,114.370645583
513,2020.0,60.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,1.0,MISANO ADRIATICO,ONO-ESE,,0.48313043,-0.089,1.19099998,84.0,,20,10.0,Linea 2019,,,nessuno,,0,,G6,Volo Costa 2019 AdbPo,605.4901876,198.383948781
514,2020.0,61.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,1.0,MISANO ADRIATICO,ONO-ESE,,0.43215385,-0.084,1.09399998,84.0,,20,0.0,Linea 2019,,,nessuno,,0,,G6,Volo Costa 2019 AdbPo,674.623389265,182.56967629
515,2020.0,62.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,1.0,MISANO ADRIATICO,ONO-ESE,,0.39433333,-0.064,1.06799996,84.0,,20,0.0,Linea 2019,,,nessuno,,0,,G6,Volo Costa 2019 AdbPo,721.058032265,184.694108023
516,2020.0,63.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,1.0,MISANO ADRIATICO,ONO-ESE,,0.50044,-0.02,1.29900002,80.0,,20,0.0,Linea 2019,,,nessuno,,0,,G6,Volo Costa 2019 AdbPo,632.375495935,173.840730735
517,2020.0,64.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,1.0,MISANO ADRIATICO,ONO-ESE,APERTURA DI UN VARCO NELLLA SCOGLIERA EMERSA NEL 1989,0.65020001,-0.078,1.33200002,80.0,,20,10.0,Linea 2019,,,apertura varco,APERTURA VARCO,1989,,G6,Volo Costa 2019 AdbPo,638.75592079,174.702691845
518,2020.0,65.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,1.0,MISANO ADRIATICO,ONO-ESE,APERTURA DI UN VARCO NELLLA SCOGLIERA EMERSA NEL 1989,0.67852175,-0.095,1.36600006,80.0,,20,10.0,Linea 2019,,,apertura varco,APERTURA VARCO,1989,,G6,Volo Costa 2019 AdbPo,616.360815765,187.190993951
519,2020.0,85.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,RIMINI,NNO-EES,,0.42059261,-2.31999993,1.53600001,105.0,,30,100.0,Linea 2019,,,nessuno,,0,,G9,Volo Costa 2019 AdbPo,673.11116428,226.859088904
520,2020.0,86.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,RIMINI,NNO-EES,,0.36878946,-2.24000001,1.57099998,135.0,,25,85.0,Linea 2019,,,nessuno,,0,,G9,Volo Costa 2019 AdbPo,904.070900085,280.220681361
521,2020.0,87.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,RIMINI,ONO-ESE,,0.79851061,-1.38999999,2.09500003,125.0,,20,110.0,Linea 2019,,,nessuno,,0,,G11,Volo Costa 2019 AdbPo,1187.79823004,270.8807264
522,2020.0,88.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,RIMINI,ONO-ESE,,0.69952458,-2.71000004,2.08800006,125.0,,20,110.0,Linea 2019,,,nessuno,,0,,G11,Volo Costa 2019 AdbPo,1511.20891552,276.272863548
523,2020.0,89.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,RIMINI,ONO-ESE,,0.57243335,-2.49000001,2.27999997,125.0,,20,140.0,Linea 2019,,,nessuno,,0,,G11,Volo Costa 2019 AdbPo,1544.16869902,280.799747512
524,2020.0,90.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,RIMINI,ONO-ESE,,0.46691936,-2.69000006,1.95700002,135.0,,16,150.0,Linea 2019,,,nessuno,,0,,G11,Volo Costa 2019 AdbPo,1503.53813668,297.595778383
525,2020.0,91.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,RIMINI,ONO-ESE,,0.95280325,-2.6500001,1.98899996,130.0,,16,150.0,Linea 2019,,,nessuno,,0,,G11,Volo Costa 2019 AdbPo,1495.55702121,284.59726965
526,2020.0,92.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,RIMINI,ONO-ESE,,0.85538983,-2.66000009,2.22199988,135.0,,20,185.0,Linea 2019,,,nessuno,,0,,G11,Volo Costa 2019 AdbPo,1531.68144467,293.707802764
527,2020.0,93.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,RIMINI,ONO-ESE,,0.57746428,-3.46000004,2.12599993,123.0,,20,185.0,Linea 2019,,,nessuno,,0,,G11,Volo Costa 2019 AdbPo,1424.73746875,276.363618628
528,2020.0,94.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,RIMINI,ONO-ESE,,0.27351785,-3.25999999,1.80999994,123.0,,25,150.0,Linea 2019,,,nessuno,,0,,G11,Volo Costa 2019 AdbPo,1369.09764802,270.917080338
529,2020.0,95.0,0.0,Area portuale,emersa,CALCESTRUZZO,2.0,RIMINI, NE-SO,,0.01914286,-1.73000002,1.43299997,230.0,,-,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,613.760579135,479.333508182
530,2020.0,96.0,0.0,Difesa area portuale,emersa,MASSI CALCAREI,2.0,RIMINI, NE-SO,PROTEZIONE MOLO,-0.45106667,-1.50999999,0.63499999,70.0,,-,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,371.124027555,152.66609688
531,2020.0,97.0,0.0,Difesa area portuale,emersa,MASSI CALCAREI,2.0,RIMINI, NE-SO,PROTEZIONE MOLO,-0.12146667,-1.80999994,1.45599997,60.0,,-,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,403.474196115,141.170074306
532,2020.0,588.0,0.0,Difesa longitudinale distaccata soffolta,soffolta,MASSI CALCAREI,3.0,RAVENNA,N-S,Salpamento e nuova realizzazione del sistema di scogliere emerse a Lido di Savio (RA).,-0.33702478,-1.50999999,1.09000003,120.0,,,0.0,Linea 2019,2008,REGIONE EMILIA-ROMAGNA,ampliamento,Ampliamento della soffolta dino a raggiungere il p,2019,COMUNE DI RAVENNA,G23,Volo Costa 2019 AdbPo,2457.08767839,248.204048576
533,2020.0,589.0,0.0,Difesa longitudinale distaccata soffolta,soffolta,MASSI CALCAREI,3.0,RAVENNA,SE-NO,SOGLIA SOFFOLTA A PROTEZIONE DEI VARCHI TRA LE BARRIERE EMERSE,-2.59833336,-3.3499999,0.0,35.0,,,100.0,Linea 2019,2010,COMUNE DI RAVENNA,costruzione / installazione,RICALIBRATURA SOGLIA,2020-21,COMUNE DI RAVENNA,G23,Volo Costa 2019 AdbPo,129.047453705,77.4127662065
534,2020.0,590.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,3.0,RAVENNA,N-S,,-1.34756756,-2.52999997,0.46000001,120.0,,30,120.0,Linea 2019,,,manutenzione,Nuova ricalibratura delle scogliere emerse esisten,2020-21,COMUNE DI RAVENNA,G23,Volo Costa 2019 AdbPo,811.32180799,253.418785598
535,2020.0,591.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,3.0,RAVENNA,N-S,,-0.58205879,-1.63999999,0.67000002,120.0,,25,140.0,Linea 2019,,,manutenzione,Nuova ricalibratura delle scogliere emerse esisten,2020-21,COMUNE DI RAVENNA,G23,Volo Costa 2019 AdbPo,918.41204559,248.186014068
536,2020.0,592.0,0.0,Difesa longitudinale distaccata soffolta,soffolta,MASSI CALCAREI,3.0,RAVENNA,SE-NO,SOGLIA SOFFOLTA A PROTEZIONE DEI VARCHI TRA LE BARRIERE EMERSE,-2.16416669,-3.33999991,0.52999997,30.0,,,175.0,Linea 2019,2010,COMUNE DI RAVENNA,costruzione / installazione,RICALIBRATURA SOGLIA,2020-21,COMUNE DI RAVENNA,G23,Volo Costa 2019 AdbPo,271.179280375,86.756218202
537,2020.0,593.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,3.0,RAVENNA,N-S,,-1.43318176,-3.53999996,0.81999999,80.0,,30,140.0,Linea 2019,,,manutenzione,Nuova ricalibratura delle scogliere emerse esisten,2020-21,COMUNE DI RAVENNA,G23,Volo Costa 2019 AdbPo,502.40970595,168.49931618
538,2020.0,594.0,0.0,Difesa longitudinale distaccata soffolta,soffolta,MASSI CALCAREI,3.0,RAVENNA,SE-NO,SOGLIA SOFFOLTA A PROTEZIONE DEI VARCHI TRA LE BARRIERE EMERSE,-1.77125001,-2.74000001,0.49000001,30.0,,,130.0,Linea 2019,2010,COMUNE DI RAVENNA,costruzione / installazione,RICALIBRATURA SOGLIA,2020-21,COMUNE DI RAVENNA,G23,Volo Costa 2019 AdbPo,184.633343175,83.4638786381
539,2020.0,595.0,0.0,Difesa longitudinale distaccata soffolta,soffolta,MASSI CALCAREI,3.0,RAVENNA,SE-NO,SOGLIA SOFFOLTA A PROTEZIONE DEI VARCHI TRA LE BARRIERE EMERSE,-1.41199994,-2.6099999,0.81999999,40.0,,,100.0,Linea 2019,2010,COMUNE DI RAVENNA,costruzione / installazione,RICALIBRATURA SOGLIA,2020-21,COMUNE DI RAVENNA,G23,Volo Costa 2019 AdbPo,391.236942175,104.039148575
540,2020.0,596.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,3.0,RAVENNA,N-S,,-0.88999999,-2.50999999,0.98000002,120.0,,25,110.0,Linea 2019,,,manutenzione,Nuova ricalibratura delle scogliere emerse esisten,2020-21,COMUNE DI RAVENNA,G23,Volo Costa 2019 AdbPo,803.272732335,252.968011361
541,2020.0,597.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,3.0,RAVENNA,N-S,,-0.14422221,-2.51999998,1.69000006,120.0,,25,160.0,Linea 2019,,,manutenzione,Nuova ricalibratura delle scogliere emerse esisten,2020-21,COMUNE DI RAVENNA,G23,Volo Costa 2019 AdbPo,1092.68489805,252.998548931
542,2020.0,236.0,0.0,Difesa mista soffolta,soffolta,MASSI CALCAREI,4.0,RAVENNA,SE-NO,OPERA DI DIFESA SEMISOMMERSA,-0.40500003,-2.66000009,0.63,20.0,,-,250.0,Linea 2019,2003,,nessuno,,0,,G30,Volo Costa 2019 AdbPo,83.07029291,38.3180069521
543,2020.0,237.0,0.0,Difesa mista soffolta,soffolta,MASSI CALCAREI,4.0,RAVENNA,SE-NO,OPERA DI DIFESA SEMISOMMERSA,-0.14939395,-2.99000001,0.60000002,450.0,,-,240.0,Linea 2019,2003,,nessuno,,0,,G30,Volo Costa 2019 AdbPo,4147.49927995,908.67322174
544,2020.0,238.0,0.0,Difesa mista soffolta,soffolta,MASSI CALCAREI,4.0,RAVENNA,SE-NO,OPERA DI DIFESA SEMISOMMERSA,-0.2302027,-3.38000011,1.38,490.0,,-,250.0,Linea 2019,2003,,manutenzione,ricalibrata: ampiezza 10 m e nuova mante,2020,COMUNE RAVENNA,G30,Volo Costa 2019 AdbPo,3758.33880714,991.997251086
